chr01s	75064168-eb11-4097-8e8f-be6f25b69ef5	0-4089:FW	21	4086	telo	4065	72
chr01s	7cfd5233-9689-4c71-a484-5787451254fd	0-406:RC	177	378	telo	201	72
chr01s	97d94efa-706f-4afe-87fb-7b007521e2d1	0-832:RC	4	831	telo	827	72
chr01s	a20a5e63-d817-4573-b0f6-b0e3e030911d	3293-6555:FW	489	3245	telo	2756	72
chr01s	b80499e1-63c2-4d11-922a-46e484c71cf6	0-1535:FW	19	1518	telo	1499	72
chr01s	d08516e2-ef74-47a9-b244-3759182de2f7	0-432:FW	0	431	telo	431	72
chr01s	dbabec84-d332-4053-a07e-a967114f349d	0-871:FW	0	870	telo	870	72
chr01s	debd9add-d194-4fd3-95c3-bbcfa1d38545	0-875:FW	22	861	telo	839	72
chr01s	e50e255a-541e-4704-bdfa-9ef02c3b49f4	0-749:RC	3	748	telo	745	72
chr01s	fa2922d6-50b1-47d6-8d1b-3ef659ac6372	0-1409:RC	0	1388	telo	1388	72
chr02e	06f9fafa-34e1-444c-b25f-ed84fe236ba8	0-920:RC	633	899	telo	266	52
chr02e	0e4384d3-10ff-474f-88af-221577b73101	0-4342:RC	1670	4321	telo	2651	52
chr02e	2666c99f-9209-4a60-88bd-a42afe49feb8	0-753:RC	0	752	telo	752	52
chr02e	9333bfd1-11b8-44a7-a6c9-2f13839413a4	0-902:FW	0	887	telo	887	52
chr02e	9e3ca885-e7f4-4cb2-96fc-17e814fc929e	0-4251:RC	263	4230	telo	3967	52
chr02e	a02256a9-7af6-4f5d-a11c-683bd0500cc3	0-4964:FW	0	4464	telo	4464	52
chr02e	a20723fc-28c7-4bfa-925d-7d9bcd6207e1	0-270:RC	39	122	telo	83	52
chr02e	a3dc8648-0bd7-46ce-9bc1-62590cff2d9d	0-1003:FW	21	997	telo	976	52
chr02e	a83cbed7-417b-4e53-8837-c7d71b524822	0-302:FW	0	284	telo	284	52
chr02e	daebaa72-8479-4ed2-98a6-c60c480c6c34	0-3391:RC	16	3368	telo	3352	52
chr02s	26f18c44-93be-417c-8f00-db093e58b509	0-832:FW	22	831	telo	809	167
chr02s	3665aaf4-051c-469b-af90-38b80d141486	0-677:FW	24	648	telo	624	167
chr02s	3bd30beb-bfcb-4737-be8c-811e4cfa6c27	0-982:RC	7	981	telo	974	167
chr02s	45b6be14-cc94-46a9-8882-05867c7784c8	797-1819:RC	6	529	telo	523	167
chr02s	5aa3cac2-2821-41b7-9c7b-1dd9e00447cd	0-9716:RC	500	9715	telo	9215	167
chr02s	790639d4-75a0-440a-b8e9-4c6ce21887c2	0-993:FW	566	971	telo	405	167
chr02s	83dbedae-2e09-4cdf-9195-23dc14117912	0-1087:RC	0	1067	telo	1067	167
chr02s	8ce2ac74-9f28-4d50-b45d-e750aaa3b471	0-1718:FW	334	1717	telo	1383	167
chr02s	92bad011-0f42-4523-9bb1-b779581f8486	0-479:RC	2	478	telo	476	167
chr02s	9df97dd7-5ee7-4447-ab9a-6813a1b7f67c	0-1213:RC	500	1212	telo	712	167
chr02s	b1c63a0b-6f30-43e4-8bc8-03e68d99b764	0-3702:RC	1	3701	telo	3700	167
chr02s	e1f2b5c2-720e-4f7f-946d-ec4d9ac47705	0-428:FW	0	427	telo	427	167
chr02s	efad5dd1-8b68-426e-8e36-2b3a76bf4bd8	0-303:FW	14	289	telo	275	167
chr03e	05fa87ed-3e7b-4e8a-b8ef-35358a02ece3	0-2908:FW	17	2907	telo	2890	72
chr03e	06fda476-426b-4a91-8d22-5673891e15b7	0-414:RC	16	413	telo	397	72
chr03e	16603a4d-75eb-48e5-9d0b-a5f99686fd60	0-621:RC	33	357	telo	324	72
chr03e	1f5fd029-2226-4795-bf79-3d1141f2c182	1278-5245:FW	500	3960	telo	3460	72
chr03e	350f410e-e329-457a-ba21-45759f819935	0-2344:FW	0	2313	telo	2313	72
chr03e	36d73adf-d661-47ff-8275-04088da16729	0-1406:RC	500	1381	telo	881	72
chr03e	3ff7088e-16e7-4fc4-8bfe-5c1145b3e1bd	0-543:RC	100	519	telo	419	72
chr03e	4c314865-81ef-4df1-8767-cd696efff837	0-599:RC	3	528	telo	525	72
chr03e	62b7a932-5f39-45bb-9d70-e496eb55d8c9	0-546:RC	0	526	telo	526	72
chr03e	8ff805a0-e3ca-4b4b-b9b9-19970c0fe155	0-754:RC	3	731	telo	728	72
chr03e	a0cf7681-676c-4dc0-9da5-c2a5721a41cb	0-554:FW	22	541	telo	519	72
chr03e	a12f43a4-1db1-4d1c-97b8-56da764819f4	0-926:RC	19	904	telo	885	72
chr03e	b9904697-d883-477a-a9f1-16493a177b6d	0-2117:FW	19	2116	telo	2097	72
chr03e	d57058b9-1498-4f3d-a11d-5fce913a39a9	0-4468:RC	3	4349	telo	4346	72
chr03e	d7903ac9-558e-4dc3-a29e-e118ce1bff39	0-1777:RC	10	1776	telo	1766	72
chr03e	e5ffce62-3365-47b2-a717-e56fba1ef8bd	3115-7714:FW	500	4584	telo	4084	72
chr03e	e837227f-02b5-4465-94da-67dd81db5236	0-648:FW	56	644	telo	588	72
chr03s	09f1c089-3db2-4bba-8c58-ded77aebeebd	0-7685:RC	13	7684	telo	7671	73
chr03s	1cb70959-b9ed-4d85-b3b3-88a26de244b3	0-1646:FW	21	1645	telo	1624	73
chr03s	25ea7033-8dae-47c7-9699-0c45b76c85e4	0-1234:RC	488	1233	telo	745	73
chr03s	2e3352a3-f8d6-444a-a3a3-3e029eab7280	0-610:RC	232	591	telo	359	73
chr03s	3ab641e4-1610-42cc-b135-2f92aabee59d	0-1076:RC	500	1054	telo	554	73
chr03s	3f850712-1440-415d-926c-1e7dc7665a10	0-5124:RC	8	4706	telo	4698	73
chr03s	4699ba09-7485-40b8-80b3-899f1c7c2210	0-1969:RC	910	1925	telo	1015	73
chr03s	6431f794-3fab-4ad1-92d4-0490083db667	0-2426:FW	0	2425	telo	2425	73
chr03s	6e311919-d412-4846-ad4b-60247f414888	0-732:RC	0	710	telo	710	73
chr03s	7857996f-73c5-4bde-91d6-90ebf99c025d	15178-16462:FW	500	1281	telo	781	73
chr03s	7ebcc0fb-d248-4979-a9c3-a5792d663f9c	0-3475:FW	22	3470	telo	3448	73
chr03s	879c2b79-728a-4df1-8400-8652b461d972	0-3279:RC	1964	3266	telo	1302	73
chr03s	a0efd04a-9984-4410-8aa0-06ca7610cd98	0-375:RC	15	374	telo	359	73
chr03s	a24198a7-78ff-44b2-8be2-6fe290cdd03a	0-2504:RC	500	2503	telo	2003	73
chr03s	e0d6b8a6-934c-41ee-8acf-7d8ea5e4c93a	0-924:RC	4	903	telo	899	73
chr03s	ed19d87d-4162-485b-b776-438966f3a935	0-6764:RC	0	5795	telo	5795	73
chr03s	efca39c7-a7fc-4b70-b526-07f7ca30aac7	0-1718:FW	68	1049	telo	981	73
chr03s	f335dc17-e4ab-4892-9246-085f0761d064	0-1229:RC	395	1228	telo	833	73
chr04e	0fb732f6-1a79-49b3-808c-2691664f5b69	0-1725:RC	5	1724	telo	1719	178
chr04e	139be23c-c5ff-4073-abd3-861127948966	0-1905:FW	21	1904	telo	1883	178
chr04e	1cd24e11-e849-42c0-b955-7151994ad4b5	0-6751:FW	22	6750	telo	6728	178
chr04e	21dc804e-12e4-42dc-9ede-ca9c34390a7d	0-356:FW	0	350	telo	350	178
chr04e	22b8f102-5043-4b2f-9273-33e53565033f	0-2916:RC	980	2915	telo	1935	178
chr04e	253807aa-f59c-47c1-9dd5-4abcb934d01b	0-8113:FW	1287	8088	telo	6801	178
chr04e	2b151fb0-7cb5-47dd-a646-1a679fd9e468	0-7490:RC	5	7489	telo	7484	178
chr04e	2b912f31-9c18-4e1d-9b1b-d2bda2dfec4e	0-1214:FW	0	1196	telo	1196	178
chr04e	2edc8665-5856-4125-8c91-af25ea4b7b03	0-4485:FW	18	4484	telo	4466	178
chr04e	303446de-4997-43d0-8b65-e68ea573b893	0-544:RC	16	523	telo	507	178
chr04e	30fadf5e-749a-423f-a747-664f4d87a82b	0-798:RC	4	797	telo	793	178
chr04e	339e9a16-87d5-4e28-a54d-c20a47c611a8	0-6239:FW	0	6235	telo	6235	178
chr04e	35e980bc-cd34-4c18-b4cf-61f23a1ae4cc	0-1268:RC	0	1267	telo	1267	178
chr04e	43544c61-645a-4a29-ad1e-31747fef9605	0-7386:FW	724	6800	telo	6076	178
chr04e	5460b9db-df33-4361-a5a0-2bccd8bd2c8e	0-988:RC	36	676	telo	640	178
chr04e	64904efb-eb37-40f1-ae73-ad1873fc72d8	0-2054:RC	27	2032	telo	2005	178
chr04e	72ae17f4-07bd-4011-b660-2c903829b60d	0-2720:RC	2024	2719	telo	695	178
chr04e	81737332-c23e-47d9-9b24-87ffa6cb5453	0-2112:FW	0	2090	telo	2090	178
chr04e	826a3433-380c-4ef8-a763-c5abd433ccb8	0-874:FW	22	873	telo	851	178
chr04e	82715ffc-1cbf-497f-8576-949f55921641	0-8736:FW	2281	8735	telo	6454	178
chr04e	896cf8a3-2bfc-40fc-a377-c53b7b9d48c7	0-603:RC	5	580	telo	575	178
chr04e	8c4cae86-f940-4f1e-af31-463ec5e39c47	0-990:RC	19	989	telo	970	178
chr04e	91a98e85-55a9-4449-9330-470b5feb723f	0-3743:FW	2982	3739	telo	757	178
chr04e	93466307-f0d9-417c-824a-baae0ae27aa3	0-2252:FW	747	2251	telo	1504	178
chr04e	93a96a62-9d68-44e4-b4f0-6f140a00e4eb	0-1347:RC	6	1346	telo	1340	178
chr04e	95a2e366-deff-44dc-a1ac-16acd872375c	0-889:RC	30	888	telo	858	178
chr04e	96877ac2-a2e4-4900-8348-83fd840d16b3	0-336:FW	0	333	telo	333	178
chr04e	a2b9a87e-4045-4e44-8a7b-719f9bfe526f	0-1128:FW	22	1127	telo	1105	178
chr04e	a66912ba-68cf-4a88-b886-67ce5efbc828	0-243:RC	3	242	telo	239	178
chr04e	a9335568-b1e6-4f09-9cfb-c633395ec384	0-5620:RC	1857	5619	telo	3762	178
chr04e	af7f613a-9eef-41be-a9b8-015d52c54af3	0-905:RC	2	881	telo	879	178
chr04e	b64b7025-db4f-48bc-9a41-42718d1e2ca0	0-3143:RC	4	3122	telo	3118	178
chr04e	b7ffaeb7-12eb-4e11-bcfc-af48554054d7	0-348:RC	0	328	telo	328	178
chr04e	cd3ed7e1-330a-437c-83a2-5d1051b42d7f	669-7758:RC	0	6589	telo	6589	178
chr04e	cefd5b9b-63f4-4f08-ae46-07cfc7f103fb	0-8999:FW	0	8986	telo	8986	178
chr04e	cf56ca6c-e62a-4734-a246-d2664e808b54	0-1310:FW	22	1309	telo	1287	178
chr04e	d582e388-d7b2-4968-bf46-84b0919da2a7	1014-3686:FW	247	902	telo	655	178
chr04e	d6d4d01d-759e-47fa-9554-58fa22dad906	0-13353:RC	0	13352	telo	13352	178
chr04e	d7627ad2-6797-4538-a8ca-95e84ef44370	0-1728:RC	1297	1706	telo	409	178
chr04e	dae2a3b8-56f9-4a24-bed4-5a8a5f0f1b64	0-1313:FW	0	1312	telo	1312	178
chr04e	e6c410ae-6659-48c1-ac81-d94a1627dce5	0-3171:RC	14	3170	telo	3156	178
chr04e	eaade078-079f-4360-b483-b92d1da41864	0-431:RC	12	430	telo	418	178
chr04e	f0e794da-bd47-4667-9c3b-ccbbefbb0310	0-3902:FW	2756	3901	telo	1145	178
chr04e	f69d883e-6a1e-4f0d-af6c-2a166cf415f5	0-866:RC	14	865	telo	851	178
chr04e	fa6431f9-462b-4022-a024-9fb3c2a0e227	0-268:FW	21	133	telo	112	178
chr04e	fbe41443-1cd8-4959-adfc-4cb6b9ae0c1b	0-1487:FW	42	1469	telo	1427	178
chr04e	fef22f8e-7b5d-40f7-9e84-d5463fa148c8	0-1767:FW	0	1752	telo	1752	178
chr04s	29e5bb86-740d-4b27-ba7a-f0aa9d58b919	0-397:FW	21	381	telo	360	72
chr04s	330b8cb4-8db9-4469-8757-03c845634362	0-484:RC	139	457	telo	318	72
chr04s	37a54273-4111-4ecc-9443-f4691abfb8dd	1737-4298:FW	450	2545	telo	2095	72
chr04s	435b1136-5a3f-41bd-8ca8-f0d5e7bc41cf	1543-2595:RC	0	559	telo	559	72
chr04s	4a8bfe76-4973-44de-8e36-d1c7ef026a24	0-1105:FW	0	1091	telo	1091	72
chr04s	72e1fafd-50e6-48f9-9fb0-6909d02c1599	0-871:FW	19	846	telo	827	72
chr04s	868a92a3-c2f6-4a9c-b3a5-2935d8fa8041	0-1435:FW	0	801	telo	801	72
chr04s	d5bda7ba-3d25-48ea-b21c-8f0e60ee0e47	0-2077:RC	5	2076	telo	2071	72
chr04s	e6985ab5-3941-47fe-a0e9-204b37060037	3648-7009:FW	500	3360	telo	2860	72
chr04s	f4eeedc9-2796-40df-ae97-9994258ca533	0-1875:RC	4	1193	telo	1189	72
chr05e	018a36cc-37ae-4e4e-aa46-81266f3ecfd8	0-624:FW	0	622	telo	622	59
chr05e	032f49fe-8f57-4327-b5ff-09aa28ef260e	0-628:RC	5	607	telo	602	59
chr05e	06e47c26-d99d-4990-bcf1-92f779cedeba	0-1140:RC	0	1139	telo	1139	59
chr05e	08feeee2-bf9d-4769-ade9-738dcb7d09ad	0-1911:FW	22	1910	telo	1888	59
chr05e	0da63c59-fd42-45c2-bc6e-03798918a12d	0-362:FW	0	361	telo	361	59
chr05e	1830a4f5-457a-454f-84ce-cb280d3899f0	0-274:RC	3	242	telo	239	59
chr05e	1fd29bf2-6c44-441c-9f76-e762c067a88d	0-3335:FW	0	3316	telo	3316	59
chr05e	2792dc52-3817-4772-9b69-11ab0954e488	0-893:RC	19	890	telo	871	59
chr05e	2af071fa-1080-4faa-9bdf-7ef7deef04ff	0-800:FW	0	799	telo	799	59
chr05e	375e0114-fbac-42b9-8af3-65745ec9c11f	0-5339:FW	819	5338	telo	4519	59
chr05e	3c57690f-394b-4852-af36-3a10221894c4	0-220:FW	0	201	telo	201	59
chr05e	44291ef0-09ac-4918-ba9a-722d90357c5d	5680-8640:FW	500	2942	telo	2442	59
chr05e	4cc440ef-cf55-4de2-8e9d-443e748724b2	0-211:FW	19	209	telo	190	59
chr05e	59546a9b-9f3b-4936-917e-c9f06859e6da	0-338:FW	0	319	telo	319	59
chr05e	5b3c85bb-4928-4356-ae0d-70f54b26dace	0-1957:RC	0	1954	telo	1954	59
chr05e	5f87ec6f-f91f-429a-85c0-29fb27a1aaf0	0-2072:FW	0	1572	telo	1572	59
chr05e	62e03bbb-516a-4cdb-9b1f-28235a3f194a	0-284:FW	0	283	telo	283	59
chr05e	653c3b70-63b0-4753-a680-d5cbc30f5376	0-1395:FW	257	1394	telo	1137	59
chr05e	71344aba-c3fc-4832-8abd-8c9f048bfa63	0-8270:RC	6	8262	telo	8256	59
chr05e	7647e147-0546-4b04-b9fb-7d35a672c8a3	0-3370:FW	22	3366	telo	3344	59
chr05e	7bd64084-6f62-4623-b8c4-39368aaccd07	0-439:FW	21	421	telo	400	59
chr05e	88302a9c-1d02-47e7-82c1-cea8df856780	0-1591:RC	0	1590	telo	1590	59
chr05e	8a8c4687-83fe-4d58-9760-a300a3f6cac2	0-3410:RC	1697	3409	telo	1712	59
chr05e	8d5c7ff5-5088-42d7-ba35-822436c982a1	0-633:FW	20	618	telo	598	59
chr05e	90f5e3ca-af3d-480e-b472-b3dc00757bee	0-606:RC	4	586	telo	582	59
chr05e	9416df75-f608-4ef6-9de6-70ddee8aa4cf	0-1257:RC	500	1235	telo	735	59
chr05e	9a5bf54f-5ec8-4855-90f8-73ca1336fd53	0-1844:RC	0	1241	telo	1241	59
chr05e	a2312cdb-ed3b-420b-9d75-a5b9ccea94f4	0-375:RC	0	374	telo	374	59
chr05e	a698e7e2-3b57-407d-8dfa-2750671994f1	0-564:FW	22	550	telo	528	59
chr05e	ada4c2e9-c598-4eba-816e-b05b7ec033ff	0-561:FW	0	542	telo	542	59
chr05e	b0bb862a-61b9-428f-b954-9c5e79f3cfdf	0-4434:RC	1744	2991	telo	1247	59
chr05e	b6813710-f66a-47ef-bf6a-caf5f32b9822	0-356:FW	0	344	telo	344	59
chr05e	b7dce5ac-5a1d-472d-9a5f-a474994b8dba	0-4147:RC	9	2235	telo	2226	59
chr05e	bb7655e9-c575-4ff0-ba2c-48e961d6bf45	0-9601:RC	2091	9582	telo	7491	59
chr05e	c65e4584-a077-4a2f-9d08-22b93e2a2b72	0-734:RC	12	733	telo	721	59
chr05e	c6ecafaa-b78c-4b05-923d-93451536e943	0-1211:FW	0	1194	telo	1194	59
chr05e	c8db30b6-8d10-46b9-8783-7d2b73c2ddab	0-2210:FW	22	1722	telo	1700	59
chr05e	cb48dd22-4b8b-4ca6-b8bb-7ff60de0a079	0-321:RC	16	299	telo	283	59
chr05e	d390a432-efe6-45ce-a913-13bc9d7c96d7	0-3436:RC	6	3410	telo	3404	59
chr05e	d8f30b47-45d1-42ca-854e-5aa7edc09981	0-2400:RC	0	2399	telo	2399	59
chr05e	dc1b36a2-122f-49bd-85c1-42582b5e2954	0-641:RC	0	624	telo	624	59
chr05e	e44657ed-6840-4b5d-ad73-fc9dd8cc938a	0-2618:RC	0	2617	telo	2617	59
chr05e	e6922985-da94-433c-973c-4cb83f819fee	6180-6974:FW	500	780	telo	280	59
chr05e	f0c232d3-0e9d-474e-9ecb-15306543f3b4	0-262:RC	1	261	telo	260	59
chr05e	f1f10764-129d-409e-8895-c75c2aee9bc1	0-1478:FW	119	1477	telo	1358	59
chr05e	f43fa359-f5a6-4f8d-9171-b1895c39d2b5	0-1040:FW	0	1039	telo	1039	59
chr05s	05f1a9a6-2ebb-4631-8aed-febfe519af96	0-1594:FW	0	1593	telo	1593	73
chr05s	169ca953-0889-42aa-a4fa-b32548967ea3	0-13048:RC	3257	13026	telo	9769	73
chr05s	171ba3f8-7884-4fa4-878c-15ae732b8cc0	0-2604:RC	0	2582	telo	2582	73
chr05s	398de7e1-e68b-4e9d-bd82-b00a4053335a	0-3342:RC	18	3341	telo	3323	73
chr05s	39a0f49f-be2a-4a11-bf24-59713dc29179	0-386:FW	22	385	telo	363	73
chr05s	3d682edb-30e2-4933-8c3d-c933a0bc169a	0-408:RC	4	407	telo	403	73
chr05s	4378cb36-7562-461e-93dc-6bf9fc54c5b6	0-1441:FW	0	946	telo	946	73
chr05s	5d32da20-fffa-401d-a321-854e279db0fc	0-1537:RC	0	1536	telo	1536	73
chr05s	5e8ed5da-c25b-400b-b9f4-299d71025616	0-1175:FW	0	675	telo	675	73
chr05s	61d7de8d-05cd-4162-99f6-474f8a1a86a8	0-6471:RC	2	6447	telo	6445	73
chr05s	62ef63de-9bbc-4ea3-b445-e5573d374b29	0-2999:RC	20	2997	telo	2977	73
chr05s	6445d62e-d1b8-4c60-8a91-348f139b14c7	0-411:FW	0	368	telo	368	73
chr05s	6645b0e6-1025-43f2-9152-97f6f4a23200	0-658:RC	2	641	telo	639	73
chr05s	6f5b2ce9-0385-4e43-a8e7-8db2dc177df8	0-4105:RC	0	4104	telo	4104	73
chr05s	75d6ce7d-1540-49da-a0f0-4c0559b39851	4595-6358:RC	1	1263	telo	1262	73
chr05s	7f2a3adf-18df-4362-ae61-224102ba6f44	0-9675:RC	3518	8449	telo	4931	73
chr05s	8ee375d9-07b4-49df-b9ff-5f25fc2bb4ed	0-1063:FW	0	1050	telo	1050	73
chr05s	bb010eb5-1c91-4dd6-9216-3a26d1c0087e	0-3255:RC	11	3254	telo	3243	73
chr05s	e1e005cc-e44f-47ed-ac87-203866456161	0-609:RC	500	608	telo	108	73
chr05s	e641ed10-c0af-4003-b39c-bd3d1f8f61b8	0-3491:FW	23	3473	telo	3450	73
chr05s	e683f75b-aec3-47e4-9344-c2744a07f8b3	0-1758:FW	0	1757	telo	1757	73
chr05s	eaad90f7-c61e-492e-8750-277f4f85f12f	0-1308:RC	355	990	telo	635	73
chr05s	f37927cc-c628-4629-8879-f1d43edc103d	0-769:RC	3	751	telo	748	73
chr05s	f7984751-c576-4ad0-bce7-bd399897ac7b	0-3242:RC	1358	2897	telo	1539	73
chr06e	0daff483-d0e6-408b-8274-595b6205d0e4	0-1567:RC	500	1566	telo	1066	73
chr06e	2323237f-29e3-484d-9bf3-d2ee8aaab1be	0-2418:FW	0	2413	telo	2413	73
chr06e	27abb1b8-ae28-4e15-ab85-81d2fdbac100	0-1304:RC	2	1284	telo	1282	73
chr06e	d0d51a3e-1841-49c2-842c-f8064de7cb97	0-2162:RC	99	2138	telo	2039	73
chr06e	e081343d-86ab-4959-8c75-3b7749ae4560	0-1475:RC	213	1451	telo	1238	73
chr06e	fb9e93df-7fc2-4e87-a3a0-f0694f6cc071	0-733:FW	19	699	telo	680	73
chr06s	034e9fbc-13fe-470e-b95b-0b99c2b10daa	87-661:FW	500	559	telo	59	73
chr06s	547eb060-145f-4ce4-98b5-ee2a5a9c0b8b	0-2006:RC	2	2005	telo	2003	73
