chr01e	1eae5b2c-3a34-42d0-b80d-81bc5760e6d0:33994-44093(+)	telo	8704
chr01e	26056bbd-3e5e-4aaa-a0df-aefd8d895e5a:0-3581(-)	bg-end	4
chr01e	26056bbd-3e5e-4aaa-a0df-aefd8d895e5a:0-3581(-)	bg-middle	0
chr01e	26056bbd-3e5e-4aaa-a0df-aefd8d895e5a:0-3581(-)	bg-start	988
chr01e	26056bbd-3e5e-4aaa-a0df-aefd8d895e5a:0-3581(-)	telo	2507
chr01e	299ba197-b4d1-4381-9dc8-72921224b18c:31698-41476(+)	bg-end	1
chr01e	299ba197-b4d1-4381-9dc8-72921224b18c:31698-41476(+)	bg-middle	0
chr01e	299ba197-b4d1-4381-9dc8-72921224b18c:31698-41476(+)	bg-start	1014
chr01e	299ba197-b4d1-4381-9dc8-72921224b18c:31698-41476(+)	telo	8527
chr01e	2a5913b3-cf99-4bfe-92f6-36e09ee2aee8:26089-33964(+)	bg-end	1
chr01e	2a5913b3-cf99-4bfe-92f6-36e09ee2aee8:26089-33964(+)	bg-middle	92
chr01e	2a5913b3-cf99-4bfe-92f6-36e09ee2aee8:26089-33964(+)	bg-start	1023
chr01e	2a5913b3-cf99-4bfe-92f6-36e09ee2aee8:26089-33964(+)	telo	6261
chr01e	3221b783-7430-448c-b83e-b3fa486059ca:46221-56130(+)	bg-end	1
chr01e	3221b783-7430-448c-b83e-b3fa486059ca:46221-56130(+)	bg-middle	46
chr01e	3221b783-7430-448c-b83e-b3fa486059ca:46221-56130(+)	bg-start	1004
chr01e	3221b783-7430-448c-b83e-b3fa486059ca:46221-56130(+)	telo	8600
chr01e	32463a9c-6d74-401a-8778-cd060a25b805:0-9976(-)	bg-end	16
chr01e	32463a9c-6d74-401a-8778-cd060a25b805:0-9976(-)	bg-middle	0
chr01e	32463a9c-6d74-401a-8778-cd060a25b805:0-9976(-)	bg-start	1018
chr01e	32463a9c-6d74-401a-8778-cd060a25b805:0-9976(-)	telo	8644
chr01e	34ea6804-7a7e-4c88-a81f-94420ee580dd:0-5906(-)	bg-end	20
chr01e	34ea6804-7a7e-4c88-a81f-94420ee580dd:0-5906(-)	bg-middle	0
chr01e	34ea6804-7a7e-4c88-a81f-94420ee580dd:0-5906(-)	bg-start	961
chr01e	34ea6804-7a7e-4c88-a81f-94420ee580dd:0-5906(-)	telo	4766
chr01e	350dfae3-5462-4349-8a74-a4c06ece2513:0-9603(-)	bg-end	25
chr01e	350dfae3-5462-4349-8a74-a4c06ece2513:0-9603(-)	bg-middle	199
chr01e	350dfae3-5462-4349-8a74-a4c06ece2513:0-9603(-)	bg-start	1058
chr01e	350dfae3-5462-4349-8a74-a4c06ece2513:0-9603(-)	telo	7709
chr01e	3523422b-e334-4eb9-b3a5-a93e18ef54e5:32209-42022(+)	bg-end	12
chr01e	3523422b-e334-4eb9-b3a5-a93e18ef54e5:32209-42022(+)	bg-middle	0
chr01e	3523422b-e334-4eb9-b3a5-a93e18ef54e5:32209-42022(+)	bg-start	984
chr01e	3523422b-e334-4eb9-b3a5-a93e18ef54e5:32209-42022(+)	telo	8658
chr01e	3740b35d-5f44-40c9-b4cb-b0653365026a:30211-39894(+)	bg-end	18
chr01e	3740b35d-5f44-40c9-b4cb-b0653365026a:30211-39894(+)	bg-middle	0
chr01e	3740b35d-5f44-40c9-b4cb-b0653365026a:30211-39894(+)	bg-start	981
chr01e	3740b35d-5f44-40c9-b4cb-b0653365026a:30211-39894(+)	telo	8263
chr01e	37f5c20c-5157-4706-a488-e0b19c9a6baa:28098-37963(+)	bg-end	13
chr01e	37f5c20c-5157-4706-a488-e0b19c9a6baa:28098-37963(+)	bg-middle	0
chr01e	37f5c20c-5157-4706-a488-e0b19c9a6baa:28098-37963(+)	bg-start	1030
chr01e	37f5c20c-5157-4706-a488-e0b19c9a6baa:28098-37963(+)	telo	8623
chr01e	3a6f6748-8fe4-4ab1-96cf-2e518832aabe:0-9713(-)	bg-end	1
chr01e	3a6f6748-8fe4-4ab1-96cf-2e518832aabe:0-9713(-)	bg-middle	0
chr01e	3a6f6748-8fe4-4ab1-96cf-2e518832aabe:0-9713(-)	bg-start	966
chr01e	3a6f6748-8fe4-4ab1-96cf-2e518832aabe:0-9713(-)	telo	8457
chr01e	3b37fa12-4088-4924-ad35-a950dce95b9c:30050-39644(+)	bg-end	1
chr01e	3b37fa12-4088-4924-ad35-a950dce95b9c:30050-39644(+)	bg-middle	78
chr01e	3b37fa12-4088-4924-ad35-a950dce95b9c:30050-39644(+)	bg-start	1009
chr01e	3b37fa12-4088-4924-ad35-a950dce95b9c:30050-39644(+)	telo	8299
chr01e	3db42da3-dea6-416d-b05e-d146d699a7b6:0-9818(-)	bg-end	22
chr01e	3db42da3-dea6-416d-b05e-d146d699a7b6:0-9818(-)	bg-middle	28
chr01e	3db42da3-dea6-416d-b05e-d146d699a7b6:0-9818(-)	bg-start	983
chr01e	3db42da3-dea6-416d-b05e-d146d699a7b6:0-9818(-)	telo	8341
chr01e	448ec417-f47f-4c67-bd53-88378e5396a4:0-9894(-)	bg-end	21
chr01e	448ec417-f47f-4c67-bd53-88378e5396a4:0-9894(-)	bg-middle	18
chr01e	448ec417-f47f-4c67-bd53-88378e5396a4:0-9894(-)	bg-start	1001
chr01e	448ec417-f47f-4c67-bd53-88378e5396a4:0-9894(-)	telo	8608
chr01e	451d6b8b-909a-473d-8aee-0464fa602d4a:0-9868(-)	bg-end	38
chr01e	451d6b8b-909a-473d-8aee-0464fa602d4a:0-9868(-)	bg-middle	90
chr01e	451d6b8b-909a-473d-8aee-0464fa602d4a:0-9868(-)	bg-start	986
chr01e	451d6b8b-909a-473d-8aee-0464fa602d4a:0-9868(-)	telo	8064
chr01e	4703b38a-b12d-49c2-9c2a-353894c382e5:27348-37045(+)	bg-end	1
chr01e	4703b38a-b12d-49c2-9c2a-353894c382e5:27348-37045(+)	bg-middle	29
chr01e	4703b38a-b12d-49c2-9c2a-353894c382e5:27348-37045(+)	bg-start	1024
chr01e	4703b38a-b12d-49c2-9c2a-353894c382e5:27348-37045(+)	telo	8141
chr01e	48817e54-fc52-48e1-a3cc-5685a05bae95:20830-30642(+)	bg-end	1
chr01e	48817e54-fc52-48e1-a3cc-5685a05bae95:20830-30642(+)	bg-middle	0
chr01e	48817e54-fc52-48e1-a3cc-5685a05bae95:20830-30642(+)	bg-start	1003
chr01e	48817e54-fc52-48e1-a3cc-5685a05bae95:20830-30642(+)	telo	8625
chr01e	48c5aa28-b53b-45d5-b89f-f265aa256d38:0-6958(-)	bg-end	1
chr01e	48c5aa28-b53b-45d5-b89f-f265aa256d38:0-6958(-)	bg-middle	0
chr01e	48c5aa28-b53b-45d5-b89f-f265aa256d38:0-6958(-)	bg-start	954
chr01e	48c5aa28-b53b-45d5-b89f-f265aa256d38:0-6958(-)	telo	5820
chr01e	4a5cb7b0-d3f1-40dc-8c6d-b0cd444ee103:33095-43036(+)	bg-end	5
chr01e	4a5cb7b0-d3f1-40dc-8c6d-b0cd444ee103:33095-43036(+)	bg-middle	0
chr01e	4a5cb7b0-d3f1-40dc-8c6d-b0cd444ee103:33095-43036(+)	bg-start	1060
chr01e	4a5cb7b0-d3f1-40dc-8c6d-b0cd444ee103:33095-43036(+)	telo	8664
chr01e	4aeac65c-1e97-42aa-b34d-87608ee4ba7f:0-9755(-)	bg-end	3
chr01e	4aeac65c-1e97-42aa-b34d-87608ee4ba7f:0-9755(-)	bg-middle	13
chr01e	4aeac65c-1e97-42aa-b34d-87608ee4ba7f:0-9755(-)	bg-start	980
chr01e	4aeac65c-1e97-42aa-b34d-87608ee4ba7f:0-9755(-)	telo	8232
chr01e	4d19ded5-4675-46a2-97e3-aca9ad124f10:0-9940(-)	bg-end	1
chr01e	4d19ded5-4675-46a2-97e3-aca9ad124f10:0-9940(-)	bg-middle	0
chr01e	4d19ded5-4675-46a2-97e3-aca9ad124f10:0-9940(-)	bg-start	976
chr01e	4d19ded5-4675-46a2-97e3-aca9ad124f10:0-9940(-)	telo	8742
chr01e	4d72399f-6c75-4a81-832e-4d55131efa66:30963-40529(+)	bg-end	19
chr01e	4d72399f-6c75-4a81-832e-4d55131efa66:30963-40529(+)	bg-middle	10
chr01e	4d72399f-6c75-4a81-832e-4d55131efa66:30963-40529(+)	bg-start	958
chr01e	4d72399f-6c75-4a81-832e-4d55131efa66:30963-40529(+)	telo	8037
chr01e	5044c0cc-df61-407c-820c-70e85e6a1723:0-9425(-)	bg-end	19
chr01e	5044c0cc-df61-407c-820c-70e85e6a1723:0-9425(-)	bg-middle	74
chr01e	5044c0cc-df61-407c-820c-70e85e6a1723:0-9425(-)	bg-start	1011
chr01e	5044c0cc-df61-407c-820c-70e85e6a1723:0-9425(-)	telo	7761
chr01e	52504de3-a71f-426a-873b-d7bddb7d5b58:0-9770(-)	bg-end	12
chr01e	52504de3-a71f-426a-873b-d7bddb7d5b58:0-9770(-)	bg-middle	195
chr01e	52504de3-a71f-426a-873b-d7bddb7d5b58:0-9770(-)	bg-start	986
chr01e	52504de3-a71f-426a-873b-d7bddb7d5b58:0-9770(-)	telo	8047
chr01e	52bf903e-ec20-4333-b644-a559b83b75ef:0-8212(-)	bg-end	23
chr01e	52bf903e-ec20-4333-b644-a559b83b75ef:0-8212(-)	bg-middle	0
chr01e	52bf903e-ec20-4333-b644-a559b83b75ef:0-8212(-)	bg-start	947
chr01e	52bf903e-ec20-4333-b644-a559b83b75ef:0-8212(-)	telo	7039
chr01e	540b72d7-2add-4642-9b25-8b9a146d3892:27609-37407(+)	bg-end	16
chr01e	540b72d7-2add-4642-9b25-8b9a146d3892:27609-37407(+)	bg-middle	19
chr01e	540b72d7-2add-4642-9b25-8b9a146d3892:27609-37407(+)	bg-start	956
chr01e	540b72d7-2add-4642-9b25-8b9a146d3892:27609-37407(+)	telo	8482
chr01e	5508af07-c649-4719-b915-64285b07738c:21849-32102(+)	bg-end	49
chr01e	5508af07-c649-4719-b915-64285b07738c:21849-32102(+)	bg-middle	0
chr01e	5508af07-c649-4719-b915-64285b07738c:21849-32102(+)	bg-start	1017
chr01e	5508af07-c649-4719-b915-64285b07738c:21849-32102(+)	telo	8916
chr01e	5515d861-a29f-4827-a559-de77d95142ee:0-8995(-)	bg-end	21
chr01e	5515d861-a29f-4827-a559-de77d95142ee:0-8995(-)	bg-middle	1703
chr01e	5515d861-a29f-4827-a559-de77d95142ee:0-8995(-)	bg-start	1007
chr01e	5515d861-a29f-4827-a559-de77d95142ee:0-8995(-)	telo	5692
chr01e	56ca470f-3ff3-43b0-8881-1b871366da04:0-3296(-)	bg-end	1
chr01e	56ca470f-3ff3-43b0-8881-1b871366da04:0-3296(-)	bg-middle	0
chr01e	56ca470f-3ff3-43b0-8881-1b871366da04:0-3296(-)	bg-start	963
chr01e	56ca470f-3ff3-43b0-8881-1b871366da04:0-3296(-)	telo	2202
chr01e	5fd4e7ef-b057-4298-b7e0-f3ab2d439e2f:0-3893(-)	bg-end	69
chr01e	5fd4e7ef-b057-4298-b7e0-f3ab2d439e2f:0-3893(-)	bg-middle	27
chr01e	5fd4e7ef-b057-4298-b7e0-f3ab2d439e2f:0-3893(-)	bg-start	977
chr01e	5fd4e7ef-b057-4298-b7e0-f3ab2d439e2f:0-3893(-)	telo	2592
chr01e	66156c80-5928-4c02-a0e4-9af72c270c11:0-9799(-)	bg-end	1
chr01e	66156c80-5928-4c02-a0e4-9af72c270c11:0-9799(-)	bg-middle	0
chr01e	66156c80-5928-4c02-a0e4-9af72c270c11:0-9799(-)	bg-start	957
chr01e	66156c80-5928-4c02-a0e4-9af72c270c11:0-9799(-)	telo	8665
chr01e	674e536a-0949-4a0c-85bd-f3d8f7d86bb2:0-9693(-)	bg-end	24
chr01e	674e536a-0949-4a0c-85bd-f3d8f7d86bb2:0-9693(-)	bg-middle	109
chr01e	674e536a-0949-4a0c-85bd-f3d8f7d86bb2:0-9693(-)	bg-start	982
chr01e	674e536a-0949-4a0c-85bd-f3d8f7d86bb2:0-9693(-)	telo	7873
chr01e	6dd3fa27-7c1a-4552-a3d6-ebf1e830be00:22161-31934(+)	bg-end	1
chr01e	6dd3fa27-7c1a-4552-a3d6-ebf1e830be00:22161-31934(+)	bg-middle	0
chr01e	6dd3fa27-7c1a-4552-a3d6-ebf1e830be00:22161-31934(+)	bg-start	990
chr01e	6dd3fa27-7c1a-4552-a3d6-ebf1e830be00:22161-31934(+)	telo	8635
chr01e	6e92af77-a2ba-4b6c-a56a-1bd471f61340:0-10071(-)	bg-end	21
chr01e	6e92af77-a2ba-4b6c-a56a-1bd471f61340:0-10071(-)	bg-middle	11
chr01e	6e92af77-a2ba-4b6c-a56a-1bd471f61340:0-10071(-)	bg-start	997
chr01e	6e92af77-a2ba-4b6c-a56a-1bd471f61340:0-10071(-)	telo	8800
chr01e	70584958-325b-4e70-afd8-0ec87c809f38:0-9857(-)	bg-end	21
chr01e	70584958-325b-4e70-afd8-0ec87c809f38:0-9857(-)	bg-middle	0
chr01e	70584958-325b-4e70-afd8-0ec87c809f38:0-9857(-)	bg-start	991
chr01e	70584958-325b-4e70-afd8-0ec87c809f38:0-9857(-)	telo	8311
chr01e	717f3ddd-b440-45fa-a466-a95401cfc151:33949-43721(+)	bg-end	19
chr01e	717f3ddd-b440-45fa-a466-a95401cfc151:33949-43721(+)	bg-middle	127
chr01e	717f3ddd-b440-45fa-a466-a95401cfc151:33949-43721(+)	bg-start	1054
chr01e	717f3ddd-b440-45fa-a466-a95401cfc151:33949-43721(+)	telo	7935
chr01e	731c56a3-4d30-45c3-93b7-e0ae3e97ede9:39343-47228(+)	bg-end	21
chr01e	731c56a3-4d30-45c3-93b7-e0ae3e97ede9:39343-47228(+)	bg-middle	127
chr01e	731c56a3-4d30-45c3-93b7-e0ae3e97ede9:39343-47228(+)	bg-start	982
chr01e	731c56a3-4d30-45c3-93b7-e0ae3e97ede9:39343-47228(+)	telo	6591
chr01e	7491fd92-8ae0-4471-9960-fcec66e1260d:0-9837(-)	bg-end	1
chr01e	7491fd92-8ae0-4471-9960-fcec66e1260d:0-9837(-)	bg-middle	0
chr01e	7491fd92-8ae0-4471-9960-fcec66e1260d:0-9837(-)	bg-start	990
chr01e	7491fd92-8ae0-4471-9960-fcec66e1260d:0-9837(-)	telo	8578
chr01e	770f15ad-150a-474a-b378-ecc7e8c2195c:0-3672(-)	bg-end	1
chr01e	770f15ad-150a-474a-b378-ecc7e8c2195c:0-3672(-)	bg-middle	0
chr01e	770f15ad-150a-474a-b378-ecc7e8c2195c:0-3672(-)	bg-start	980
chr01e	770f15ad-150a-474a-b378-ecc7e8c2195c:0-3672(-)	telo	2626
chr01e	7861da72-8823-4e50-b245-afc7c1e4cb11:0-9843(-)	bg-end	1
chr01e	7861da72-8823-4e50-b245-afc7c1e4cb11:0-9843(-)	bg-middle	0
chr01e	7861da72-8823-4e50-b245-afc7c1e4cb11:0-9843(-)	bg-start	961
chr01e	7861da72-8823-4e50-b245-afc7c1e4cb11:0-9843(-)	telo	8710
chr01e	7a2d35d7-e874-4bd8-8284-9c8545b24c4a:52595-62519(+)	bg-end	1
chr01e	7a2d35d7-e874-4bd8-8284-9c8545b24c4a:52595-62519(+)	bg-middle	0
chr01e	7a2d35d7-e874-4bd8-8284-9c8545b24c4a:52595-62519(+)	bg-start	1019
chr01e	7a2d35d7-e874-4bd8-8284-9c8545b24c4a:52595-62519(+)	telo	8588
chr01e	7ba35bf9-0649-441e-b116-e1f9a72bba91:28596-38464(+)	bg-end	13
chr01e	7ba35bf9-0649-441e-b116-e1f9a72bba91:28596-38464(+)	bg-middle	18
chr01e	7ba35bf9-0649-441e-b116-e1f9a72bba91:28596-38464(+)	bg-start	1023
chr01e	7ba35bf9-0649-441e-b116-e1f9a72bba91:28596-38464(+)	telo	8355
chr01e	7ba916d5-d89e-4ac0-9f90-4bcc3d1b2d85:0-9562(-)	bg-end	21
chr01e	7ba916d5-d89e-4ac0-9f90-4bcc3d1b2d85:0-9562(-)	bg-middle	192
chr01e	7ba916d5-d89e-4ac0-9f90-4bcc3d1b2d85:0-9562(-)	bg-start	1015
chr01e	7ba916d5-d89e-4ac0-9f90-4bcc3d1b2d85:0-9562(-)	telo	7450
chr01e	7d85632a-91de-4fe1-af8d-78f2972659d6:20892-30932(+)	bg-end	15
chr01e	7d85632a-91de-4fe1-af8d-78f2972659d6:20892-30932(+)	bg-middle	0
chr01e	7d85632a-91de-4fe1-af8d-78f2972659d6:20892-30932(+)	bg-start	1032
chr01e	7d85632a-91de-4fe1-af8d-78f2972659d6:20892-30932(+)	telo	8662
chr01e	7fc632b6-346f-496c-ae79-07d54471373b:0-9051(-)	bg-end	24
chr01e	7fc632b6-346f-496c-ae79-07d54471373b:0-9051(-)	bg-middle	1878
chr01e	7fc632b6-346f-496c-ae79-07d54471373b:0-9051(-)	bg-start	1032
chr01e	7fc632b6-346f-496c-ae79-07d54471373b:0-9051(-)	telo	5507
chr01e	8589941a-c41a-4833-9f8e-d44a65d16dbd:35710-45069(+)	bg-end	5
chr01e	8589941a-c41a-4833-9f8e-d44a65d16dbd:35710-45069(+)	bg-middle	0
chr01e	8589941a-c41a-4833-9f8e-d44a65d16dbd:35710-45069(+)	bg-start	1005
chr01e	8589941a-c41a-4833-9f8e-d44a65d16dbd:35710-45069(+)	telo	7800
chr01e	882b33c6-4d87-4bbc-9b73-aba75c2b4da7:0-9802(-)	bg-end	1
chr01e	882b33c6-4d87-4bbc-9b73-aba75c2b4da7:0-9802(-)	bg-middle	0
chr01e	882b33c6-4d87-4bbc-9b73-aba75c2b4da7:0-9802(-)	bg-start	1006
chr01e	882b33c6-4d87-4bbc-9b73-aba75c2b4da7:0-9802(-)	telo	8603
chr01e	8bae06d4-89c3-42f2-ab09-705ac50df1c5:26600-36256(+)	bg-end	16
chr01e	8bae06d4-89c3-42f2-ab09-705ac50df1c5:26600-36256(+)	bg-middle	0
chr01e	8bae06d4-89c3-42f2-ab09-705ac50df1c5:26600-36256(+)	bg-start	987
chr01e	8bae06d4-89c3-42f2-ab09-705ac50df1c5:26600-36256(+)	telo	8219
chr01e	8c536455-a739-42cf-a843-be6ad7ab2754:0-9961(-)	bg-end	20
chr01e	8c536455-a739-42cf-a843-be6ad7ab2754:0-9961(-)	bg-middle	15
chr01e	8c536455-a739-42cf-a843-be6ad7ab2754:0-9961(-)	bg-start	986
chr01e	8c536455-a739-42cf-a843-be6ad7ab2754:0-9961(-)	telo	8665
chr01e	952ebfea-5a0f-4342-a6ab-5eccfd46cc73:0-9933(-)	bg-end	1
chr01e	952ebfea-5a0f-4342-a6ab-5eccfd46cc73:0-9933(-)	bg-middle	0
chr01e	952ebfea-5a0f-4342-a6ab-5eccfd46cc73:0-9933(-)	bg-start	970
chr01e	952ebfea-5a0f-4342-a6ab-5eccfd46cc73:0-9933(-)	telo	8780
chr01e	96de3592-fe0b-4c9a-af1b-c27b4cf4ef0f:0-9867(-)	bg-end	19
chr01e	96de3592-fe0b-4c9a-af1b-c27b4cf4ef0f:0-9867(-)	bg-middle	0
chr01e	96de3592-fe0b-4c9a-af1b-c27b4cf4ef0f:0-9867(-)	bg-start	1020
chr01e	96de3592-fe0b-4c9a-af1b-c27b4cf4ef0f:0-9867(-)	telo	8496
chr01e	96e44e3d-f35e-451e-94df-798bdc0e0ff2:20919-30520(+)	bg-end	18
chr01e	96e44e3d-f35e-451e-94df-798bdc0e0ff2:20919-30520(+)	bg-middle	696
chr01e	96e44e3d-f35e-451e-94df-798bdc0e0ff2:20919-30520(+)	bg-start	1015
chr01e	96e44e3d-f35e-451e-94df-798bdc0e0ff2:20919-30520(+)	telo	7161
chr01e	98202819-000a-4240-b46e-acc718d4af8d:32536-42630(+)	bg-end	16
chr01e	98202819-000a-4240-b46e-acc718d4af8d:32536-42630(+)	bg-middle	0
chr01e	98202819-000a-4240-b46e-acc718d4af8d:32536-42630(+)	bg-start	1050
chr01e	98202819-000a-4240-b46e-acc718d4af8d:32536-42630(+)	telo	8601
chr01e	9c1acecf-ee65-43b4-8e5f-3e206d8fa519:0-9496(-)	bg-end	25
chr01e	9c1acecf-ee65-43b4-8e5f-3e206d8fa519:0-9496(-)	bg-middle	255
chr01e	9c1acecf-ee65-43b4-8e5f-3e206d8fa519:0-9496(-)	bg-start	991
chr01e	9c1acecf-ee65-43b4-8e5f-3e206d8fa519:0-9496(-)	telo	7530
chr01e	9d9ef089-fd05-4821-a631-512052c016bb:0-9670(-)	bg-end	18
chr01e	9d9ef089-fd05-4821-a631-512052c016bb:0-9670(-)	bg-middle	0
chr01e	9d9ef089-fd05-4821-a631-512052c016bb:0-9670(-)	bg-start	977
chr01e	9d9ef089-fd05-4821-a631-512052c016bb:0-9670(-)	telo	8294
chr01e	9ef0d298-da3c-49d1-88d5-f13483f11063:0-9683(-)	bg-end	23
chr01e	9ef0d298-da3c-49d1-88d5-f13483f11063:0-9683(-)	bg-middle	22
chr01e	9ef0d298-da3c-49d1-88d5-f13483f11063:0-9683(-)	bg-start	1010
chr01e	9ef0d298-da3c-49d1-88d5-f13483f11063:0-9683(-)	telo	8154
chr01e	9f5187d6-3dfa-4e43-9b15-2dbbd811e221:34534-44602(+)	bg-end	1
chr01e	9f5187d6-3dfa-4e43-9b15-2dbbd811e221:34534-44602(+)	bg-middle	0
chr01e	9f5187d6-3dfa-4e43-9b15-2dbbd811e221:34534-44602(+)	bg-start	1054
chr01e	9f5187d6-3dfa-4e43-9b15-2dbbd811e221:34534-44602(+)	telo	8830
chr01e	a001e740-a1bd-43de-9b75-b2eadfce68ac:0-10034(-)	bg-end	1
chr01e	a001e740-a1bd-43de-9b75-b2eadfce68ac:0-10034(-)	bg-middle	0
chr01e	a001e740-a1bd-43de-9b75-b2eadfce68ac:0-10034(-)	bg-start	972
chr01e	a001e740-a1bd-43de-9b75-b2eadfce68ac:0-10034(-)	telo	8789
chr01e	a27e5976-d9fc-4bbb-8ae5-473b044f49bb:0-9748(-)	bg-end	26
chr01e	a27e5976-d9fc-4bbb-8ae5-473b044f49bb:0-9748(-)	bg-middle	22
chr01e	a27e5976-d9fc-4bbb-8ae5-473b044f49bb:0-9748(-)	bg-start	982
chr01e	a27e5976-d9fc-4bbb-8ae5-473b044f49bb:0-9748(-)	telo	8399
chr01e	a3c1e0ca-7781-4855-804b-87bd7bd330f8:22746-32369(+)	bg-end	16
chr01e	a3c1e0ca-7781-4855-804b-87bd7bd330f8:22746-32369(+)	bg-middle	0
chr01e	a3c1e0ca-7781-4855-804b-87bd7bd330f8:22746-32369(+)	bg-start	1011
chr01e	a3c1e0ca-7781-4855-804b-87bd7bd330f8:22746-32369(+)	telo	8038
chr01e	a4e030df-b8e0-49d2-b608-d3ed390da3b3:0-9715(-)	bg-end	1
chr01e	a4e030df-b8e0-49d2-b608-d3ed390da3b3:0-9715(-)	bg-middle	67
chr01e	a4e030df-b8e0-49d2-b608-d3ed390da3b3:0-9715(-)	bg-start	1019
chr01e	a4e030df-b8e0-49d2-b608-d3ed390da3b3:0-9715(-)	telo	8120
chr01e	a5193f09-a946-4a3b-845a-0de20f3e9e58:0-10059(-)	bg-end	28
chr01e	a5193f09-a946-4a3b-845a-0de20f3e9e58:0-10059(-)	bg-middle	86
chr01e	a5193f09-a946-4a3b-845a-0de20f3e9e58:0-10059(-)	bg-start	985
