200	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr05R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr07R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr09L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr10R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr14R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr15L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr02L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr03R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr05R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr06R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr09L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr10R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr14R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr15L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr02L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr03R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr05R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr06R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr07R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr10R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr14R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr15L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr02L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr03R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr05R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr06R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr07R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr09L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr14R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr15L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr02L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr03R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr05R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr06R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr07R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr09L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr10R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr15L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr02L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr03R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr05R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr06R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr07R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr09L-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr10R-d-2x	200	0	200	100.000	361	3.65e-103
200	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr14R-d-2x	200	0	200	100.000	361	3.65e-103
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr08R-d-2x	192	0	192	100.000	347	7.70e-99
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr13R-d-2x	192	0	192	100.000	347	7.70e-99
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr04L-d-2x	192	0	192	100.000	347	7.70e-99
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr13R-d-2x	192	0	192	100.000	347	7.70e-99
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr04L-d-2x	192	0	192	100.000	347	7.70e-99
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr08R-d-2x	192	0	192	100.000	347	7.70e-99
198	+	jamPal-chr02L-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
198	+	jamPal-chr03R-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
198	+	jamPal-chr05R-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
198	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
198	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
198	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
198	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr02L-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr03R-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr05R-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr06R-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr07R-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr09L-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr10R-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr14R-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr15L-d-2x	200	0	200	99.000	345	2.78e-98
198	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
198	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr12R-d-2x	198	0	198	99.000	345	2.81e-98
190	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr10L-d-2x	192	0	192	98.958	338	3.99e-96
190	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr10L-d-2x	192	0	192	98.958	338	3.99e-96
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr04L-d-2x	192	0	192	98.958	338	3.99e-96
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr08R-d-2x	192	0	192	98.958	338	3.99e-96
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr13R-d-2x	192	0	192	98.958	338	3.99e-96
190	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr10L-d-2x	192	0	192	98.958	338	3.99e-96
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr04L-d-2x	192	0	192	97.917	329	2.07e-93
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr08R-d-2x	192	0	192	97.917	329	2.07e-93
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr13R-d-2x	192	0	192	97.917	329	2.07e-93
188	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr01L-d-2x	192	0	192	97.917	329	2.07e-93
188	+	jamPal-chr07L-d-2x	192	0	192	jamPal-chr14R-p2-2x	192	0	192	97.917	329	2.07e-93
188	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr01L-d-2x	192	0	192	97.917	329	2.07e-93
188	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr01L-d-2x	192	0	192	97.917	329	2.07e-93
188	+	jamPal-chr14R-p2-2x	192	0	192	jamPal-chr07L-d-2x	192	0	192	97.917	329	2.07e-93
192	+	jamPal-chr02L-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr02L-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr02L-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr03R-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr03R-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr03R-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr02L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr03R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr05R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr06R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr07R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr09L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr10R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr14R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr15L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr05R-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr05R-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr05R-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr02L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr03R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr05R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr06R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr07R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr09L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr10R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr14R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr15L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr02L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr03R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr05R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr06R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr07R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr09L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr10R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr14R-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr15L-d-2x	200	0	200	96.000	324	8.78e-92
192	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr04L-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr08R-d-2x	192	0	192	96.000	324	9.18e-92
192	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr13R-d-2x	192	0	192	96.000	324	9.18e-92
178	+	jamAng-chr04R-d-2x	356	0	178	jamAng-chr18R-d-2x	356	178	356	100.000	322	5.92e-91
178	+	jamAng-chr04R-d-2x	356	178	356	jamAng-chr18R-d-2x	356	0	178	100.000	322	5.92e-91
178	+	jamAng-chr18R-d-2x	356	0	178	jamAng-chr04R-d-2x	356	178	356	100.000	322	5.92e-91
178	+	jamAng-chr18R-d-2x	356	178	356	jamAng-chr04R-d-2x	356	0	178	100.000	322	5.92e-91
186	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr10L-d-2x	192	0	192	96.875	320	1.07e-90
186	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr01L-d-2x	192	0	192	96.875	320	1.07e-90
190	+	jamPal-chr02L-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr03R-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr05R-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr02L-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr03R-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr05R-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr06R-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr07R-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr09L-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr10R-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr14R-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr15L-d-2x	200	0	200	95.000	315	4.55e-89
190	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr10L-d-2x	192	0	192	95.000	315	4.76e-89
190	+	jamPal-chr04L-d-2x	192	0	192	jamPal-chr12R-d-2x	198	0	198	95.000	307	6.75e-87
190	+	jamPal-chr08R-d-2x	192	0	192	jamPal-chr12R-d-2x	198	0	198	95.000	307	6.75e-87
190	+	jamPal-chr10L-d-2x	192	0	192	jamPal-chr12R-d-2x	198	0	198	95.000	307	6.75e-87
190	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr04L-d-2x	192	0	192	95.000	307	6.98e-87
190	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr08R-d-2x	192	0	192	95.000	307	6.98e-87
190	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr10L-d-2x	192	0	192	95.000	307	6.98e-87
190	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr13R-d-2x	192	0	192	95.000	307	6.98e-87
190	+	jamPal-chr13R-d-2x	192	0	192	jamPal-chr12R-d-2x	198	0	198	95.000	307	6.75e-87
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr02L-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr03R-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr05R-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr06R-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr07R-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr09L-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr10R-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr14R-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr15L-d-2x	200	0	200	94.000	306	2.36e-86
188	+	jamPal-chr02L-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
188	+	jamPal-chr03R-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
188	+	jamPal-chr05R-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
188	+	jamPal-chr06R-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
188	+	jamPal-chr07R-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
188	+	jamPal-chr09L-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
188	+	jamPal-chr10R-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
188	+	jamPal-chr14R-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
188	+	jamPal-chr15L-d-2x	200	0	200	jamPal-chr01L-d-2x	192	0	192	94.000	306	2.46e-86
162	+	jamPal-chr01R-d-2x	162	0	162	jamPal-chr04R-d-2x	162	0	162	100.000	293	1.25e-82
162	+	jamPal-chr04R-d-2x	162	0	162	jamPal-chr01R-d-2x	162	0	162	100.000	293	1.25e-82
186	+	jamPal-chr01L-d-2x	192	0	192	jamPal-chr12R-d-2x	198	0	198	93.000	289	1.81e-81
186	+	jamPal-chr12R-d-2x	198	0	198	jamPal-chr01L-d-2x	192	0	192	93.000	289	1.87e-81
180	+	jamPal-chr14R-p2-2x	192	0	192	jamPal-chr15L-p-2x	202	0	202	89.109	257	1.07e-71
180	+	jamPal-chr15L-p-2x	202	0	202	jamPal-chr14R-p2-2x	192	0	192	89.109	257	1.13e-71
140	+	symKan-chr1R-d-2x	140	0	140	symKan-chr3L-d-2x	140	0	140	100.000	253	9.33e-71
140	+	symKan-chr1R-d-2x	140	0	140	symKan-chr5R-d-2x	140	0	140	100.000	253	9.33e-71
140	+	symKan-chr3L-d-2x	140	0	140	symKan-chr1R-d-2x	140	0	140	100.000	253	9.33e-71
140	+	symKan-chr3L-d-2x	140	0	140	symKan-chr5R-d-2x	140	0	140	100.000	253	9.33e-71
140	+	symKan-chr5R-d-2x	140	0	140	symKan-chr1R-d-2x	140	0	140	100.000	253	9.33e-71
140	+	symKan-chr5R-d-2x	140	0	140	symKan-chr3L-d-2x	140	0	140	100.000	253	9.33e-71
178	+	jamPal-chr07L-d-2x	192	0	192	jamPal-chr15L-p-2x	202	0	202	88.119	248	5.55e-69
178	+	jamPal-chr15L-p-2x	202	0	202	jamPal-chr07L-d-2x	192	0	192	88.119	248	5.86e-69
130	+	jamAng-chr20L-d-2x	260	0	130	jamAng-chr20R-d-2x	260	130	260	100.000	235	4.85e-65
